image_filename,label_id,x,y,w,h,confidence
2015031114.jpg,5,6,134,62,85,0.99
2015031114.jpg,5,32,126,60,44,0.99
2015031114.jpg,5,359,171,38,20,0.99
2015031114.jpg,8,144,232,113,52,0.99
2015031114.jpg,8,290,228,66,35,0.99
2015031114.jpg,8,290,161,68,27,0.99
2015031114.jpg,8,150,161,126,92,0.99
2015031114.jpg,8,82,207,91,45,0.99
2015031114.jpg,8,289,152,25,25,0.99
2015031114.jpg,11,155,149,122,110,0.99
2015031114.jpg,12,163,141,114,113,0.99
2015031117.jpg,1,14,-8,337,200,0.99
2015031117.jpg,13,3,18,383,251,0.99
201503191.jpg,3,51,41,35,25,0.99
201503191.jpg,3,208,47,61,75,0.99
201503191.jpg,4,101,15,129,92,0.99
201503191.jpg,4,34,49,109,89,0.99
201503191.jpg,4,6,40,107,70,0.99
201503191.jpg,4,263,53,133,95,0.99
201503191.jpg,5,108,199,89,88,0.99
201503191.jpg,5,208,47,61,75,0.99
201503191.jpg,5,174,38,81,80,0.99
201503191.jpg,5,101,18,128,92,0.99
201503191.jpg,7,213,78,51,45,0.99
201503191.jpg,8,194,178,184,100,0.99
201503191.jpg,8,261,60,137,94,0.99
201503251.jpg,5,120,177,134,98,0.99
201503251.jpg,5,250,159,72,96,0.99
201503251.jpg,5,357,167,29,36,0.99
201504024.jpg,8,183,83,156,85,0.99
201504024.jpg,8,210,80,117,57,0.99
201504027.jpg,3,53,23,75,77,0.99
201504027.jpg,3,6,5,76,73,0.99
201504027.jpg,5,48,25,84,77,0.99
201504027.jpg,5,267,240,32,56,0.99
201504027.jpg,5,5,4,75,72,0.99
201504027.jpg,9,-8,97,93,17,0.99
201504094.jpg,6,239,155,117,73,0.99
201504094.jpg,6,94,171,172,91,0.99
201504094.jpg,6,45,172,100,92,0.99
2015042012.jpg,5,215,185,95,114,0.99
2015042012.jpg,5,137,173,84,103,0.99
2015042012.jpg,5,191,140,65,68,0.99
2015042012.jpg,5,152,0,111,75,0.99
2015042012.jpg,5,67,1,92,62,0.99
2015042012.jpg,5,0,132,69,92,0.99
2015042012.jpg,5,61,162,97,91,0.99
2015042012.jpg,5,99,166,103,100,0.99
2015042012.jpg,5,176,177,95,112,0.99
2015042012.jpg,5,-3,130,53,63,0.99
2015042012.jpg,9,155,73,64,36,0.99
2015042012.jpg,9,64,95,101,45,0.99
2015042012.jpg,9,164,65,59,20,0.99
2015042012.jpg,9,96,104,78,36,0.99
2015042013.jpg,3,301,69,55,24,0.99
2015042013.jpg,5,230,58,146,233,0.99
2015042013.jpg,5,73,75,162,230,0.99
2015042013.jpg,5,296,67,59,27,0.99
2015042013.jpg,5,345,142,49,58,0.99
2015042013.jpg,5,374,62,25,24,0.99
2015042013.jpg,7,218,248,135,49,0.99
2015042013.jpg,7,275,245,66,41,0.99
201504202.jpg,5,120,177,134,98,0.99
201504202.jpg,5,190,87,104,66,0.99
201504202.jpg,5,141,130,114,64,0.99
201504202.jpg,5,217,53,91,66,0.99
201504202.jpg,5,157,116,116,62,0.99
201504203.jpg,5,108,71,102,77,0.99
201504203.jpg,8,76,120,237,171,0.99
201504204.jpg,9,137,109,143,48,0.99
201504204.jpg,9,140,147,133,38,0.99
201504204.jpg,9,134,201,127,44,0.99
201504204.jpg,9,142,178,124,40,0.99
201504204.jpg,9,143,164,124,37,0.99
201504204.jpg,9,136,129,140,43,0.99
201504204.jpg,9,116,97,83,33,0.99
201504204.jpg,9,128,191,145,40,0.99
201504209.jpg,5,-3,0,127,121,0.99
201504209.jpg,9,86,140,151,124,0.99
201504209.jpg,9,249,129,152,124,0.99
201504209.jpg,9,0,110,137,107,0.99
2015042315.jpg,6,289,3,122,99,0.99
2015042315.jpg,9,93,152,77,61,0.99
2015042315.jpg,9,357,164,45,24,0.99
201504292.jpg,2,4,120,46,47,0.99
201504292.jpg,5,147,97,112,130,0.99
201504292.jpg,5,239,4,171,232,0.99
201504292.jpg,5,24,-11,178,151,0.99
201504292.jpg,9,-11,64,115,195,0.99
201504294.jpg,3,206,98,60,100,0.99
201504294.jpg,5,19,-7,350,302,0.99
201504301.jpg,5,128,128,76,93,0.99
201504301.jpg,7,176,25,66,56,0.99
2015043010.jpg,6,265,107,139,106,0.99
201504302.jpg,5,116,221,26,41,0.99
201504302.jpg,7,174,19,72,57,0.99
201505042.jpg,4,79,161,90,83,0.99
201505042.jpg,5,305,224,78,75,0.99
201505042.jpg,5,323,37,81,68,0.99
201505044.jpg,4,118,198,51,22,0.99
201505044.jpg,4,310,202,65,25,0.99
201505044.jpg,4,233,194,94,36,0.99
201505044.jpg,4,220,202,64,28,0.99
201505044.jpg,4,122,187,43,28,0.99
201505044.jpg,5,18,149,45,39,0.99
201505044.jpg,6,148,146,110,87,0.99
201505044.jpg,6,159,170,77,57,0.99
201505044.jpg,6,182,150,69,41,0.99
201505044.jpg,6,2,125,34,21,0.99
201505132.jpg,13,28,18,312,246,0.99
201505139.jpg,4,24,57,351,229,0.99
201505139.jpg,4,54,0,146,77,0.99
201505139.jpg,5,19,42,369,248,0.99
201505191.jpg,5,7,82,115,182,0.99
201505191.jpg,5,104,94,136,194,0.99
201505191.jpg,5,218,90,180,211,0.99
201505191.jpg,5,66,67,127,217,0.99
201505191.jpg,6,-8,-3,117,70,0.99
201505311.jpg,8,-19,30,432,198,0.99
201505311.jpg,11,-1,18,400,220,0.99
201505312.jpg,3,24,63,298,163,0.99
201505312.jpg,5,275,117,118,78,0.99
201505312.jpg,5,12,65,308,151,0.99
201505316.jpg,3,88,256,48,47,0.99
201505316.jpg,5,82,57,228,238,0.99
201505316.jpg,7,85,257,54,45,0.99
201506011.jpg,4,9,68,290,318,0.99
201506011.jpg,8,11,49,289,348,0.99
201506012.jpg,6,74,155,63,31,0.99
201506012.jpg,9,3,145,49,31,0.99
201506014.jpg,2,48,13,70,77,0.99
201506014.jpg,5,168,24,233,144,0.99
201506014.jpg,8,49,9,84,80,0.99
201506021.jpg,3,136,28,195,114,0.99
201506021.jpg,3,302,17,101,106,0.99
201506021.jpg,4,119,22,235,124,0.99
201506021.jpg,5,302,19,98,103,0.99
201506021.jpg,8,33,140,286,168,0.99
201506021.jpg,8,-8,44,186,102,0.99
201506021.jpg,8,145,32,201,105,0.99
201506021.jpg,8,293,18,113,102,0.99
201506021.jpg,11,147,31,200,107,0.99
201506021.jpg,11,-15,50,196,92,0.99
201506021.jpg,11,305,17,98,105,0.99
201506022.jpg,6,259,128,143,42,0.99
201506022.jpg,6,125,132,291,165,0.99
201506023.jpg,4,238,73,63,31,0.99
201506023.jpg,9,12,118,187,121,0.99
201506023.jpg,9,202,125,179,135,0.99
201506025.jpg,3,182,152,74,50,0.99
201506025.jpg,5,0,11,398,272,0.99
201506025.jpg,13,1,-13,416,319,0.99
201506027.jpg,5,331,46,63,77,0.99
201506027.jpg,9,125,119,99,60,0.99
201506027.jpg,9,231,126,115,63,0.99
201506028.jpg,4,25,71,257,111,0.99
201506041.jpg,9,116,122,47,31,0.99
201506041.jpg,9,122,171,72,87,0.99
201506041.jpg,9,247,176,62,66,0.99
201506041.jpg,9,63,89,47,16,0.99
201506041.jpg,9,65,106,44,19,0.99
201506041.jpg,9,119,138,52,34,0.99
201506041.jpg,9,62,70,47,15,0.99
201506041.jpg,9,63,97,46,20,0.99
201506041.jpg,9,81,123,44,27,0.99
201506041.jpg,9,140,105,47,46,0.99
201506041.jpg,9,121,92,45,23,0.99
201506041.jpg,9,265,170,42,52,0.99
201506045.jpg,3,143,109,96,63,0.99
201506045.jpg,5,61,114,54,70,0.99
201506045.jpg,5,79,124,38,38,0.99
201506045.jpg,6,141,7,167,95,0.99
201506047.jpg,9,203,52,114,42,0.99
201506047.jpg,9,78,84,114,42,0.99
201506047.jpg,9,39,52,110,37,0.99
201506047.jpg,9,83,115,127,39,0.99
201506047.jpg,9,83,132,132,37,0.99
201506047.jpg,9,202,80,118,39,0.99
201506047.jpg,9,80,143,137,39,0.99
201506047.jpg,9,79,99,122,40,0.99
201506047.jpg,9,206,116,118,34,0.99
201506047.jpg,9,142,55,74,22,0.99
201506047.jpg,9,318,57,85,37,0.99
201506047.jpg,9,76,157,133,39,0.99
201506047.jpg,9,53,76,114,43,0.99
201506047.jpg,9,45,66,112,38,0.99
201506047.jpg,9,198,103,128,33,0.99
201506047.jpg,9,73,56,98,35,0.99
2015061612.jpg,5,32,60,328,237,0.99
2015061617.jpg,5,-3,84,397,214,0.99
2015061619.jpg,4,-1,34,418,249,0.99
2015061619.jpg,4,12,10,119,104,0.99
2015061619.jpg,5,128,4,101,85,0.99
2015061619.jpg,5,119,66,37,31,0.99
2015061619.jpg,5,14,12,119,101,0.99
2015061619.jpg,5,-4,55,47,50,0.99
201506171.jpg,9,165,61,222,178,0.99
2015061818.jpg,5,131,3,104,126,0.99
2015061821.jpg,3,0,51,258,216,0.99
2015061826.jpg,8,134,177,93,64,0.99
2015061826.jpg,8,185,147,65,64,0.99
201506183.jpg,9,0,127,107,104,0.99
201506183.jpg,9,268,202,130,100,0.99
201506183.jpg,9,111,88,129,128,0.99
201506183.jpg,9,240,70,131,136,0.99
201506186.jpg,9,10,114,220,186,0.99
201506186.jpg,9,235,105,136,72,0.99
201506186.jpg,9,305,62,56,56,0.99
201506186.jpg,9,240,72,143,88,0.99
201506187.jpg,3,145,129,188,116,0.99
201506251.jpg,5,46,78,203,278,0.99
201506251.jpg,7,-10,291,105,113,0.99
201506251.jpg,7,193,254,55,84,0.99
201506253.jpg,5,56,92,219,215,0.99
201506253.jpg,9,55,111,210,174,0.99
201506261.jpg,5,101,70,240,231,0.99
2015062610.jpg,3,123,210,58,28,0.99
2015062610.jpg,5,132,145,47,73,0.99
2015062610.jpg,5,22,66,50,99,0.99
2015062611.jpg,3,233,89,174,81,0.99
2015062611.jpg,5,143,151,81,130,0.99
2015062611.jpg,6,304,58,38,34,0.99
2015062611.jpg,7,228,91,170,82,0.99
2015062613.jpg,3,117,73,48,20,0.99
2015062613.jpg,9,121,152,169,112,0.99
2015062613.jpg,9,245,124,144,115,0.99
2015062614.jpg,4,155,150,62,27,0.99
2015062614.jpg,6,37,165,352,109,0.99
2015062614.jpg,9,318,139,33,13,0.99
201506262.jpg,3,82,194,48,60,0.99
201506262.jpg,5,82,194,48,59,0.99
201506301.jpg,3,291,0,104,39,0.99
201506301.jpg,3,29,108,284,131,0.99
201506301.jpg,5,-9,-1,194,98,0.99
201506301.jpg,5,30,120,286,113,0.99
201506301.jpg,5,160,6,153,62,0.99
201506302.jpg,3,52,118,285,148,0.99
201506302.jpg,3,274,14,77,50,0.99
201506302.jpg,5,23,-3,279,106,0.99
201506302.jpg,5,43,115,302,138,0.99
201506304.jpg,4,101,63,60,20,0.99
201506304.jpg,9,4,75,336,175,0.99
201506305.jpg,3,-16,97,413,200,0.99
201506305.jpg,5,4,113,378,182,0.99
201507013.jpg,5,35,27,316,283,0.99
201507014.jpg,2,112,101,25,36,0.99
201507014.jpg,4,76,124,26,37,0.99
201507014.jpg,5,193,135,58,73,0.99
201507014.jpg,5,133,192,28,28,0.99
201507014.jpg,5,237,196,64,62,0.99
201507015.jpg,6,86,65,169,158,0.99
201507015.jpg,9,151,175,76,53,0.99
201507015.jpg,9,154,211,79,56,0.99
201507015.jpg,9,35,129,104,122,0.99
201507015.jpg,9,153,193,77,56,0.99
201507015.jpg,9,43,157,51,62,0.99
201507015.jpg,9,148,158,81,53,0.99
201507021.jpg,5,337,55,59,52,0.99
201507021.jpg,6,84,103,314,189,0.99
201507021.jpg,6,4,29,146,236,0.99
201507021.jpg,6,16,61,285,222,0.99
2015070315.jpg,4,14,44,83,94,0.99
2015070315.jpg,5,144,120,76,90,0.99
2015070315.jpg,5,14,113,114,112,0.99
2015070315.jpg,5,89,64,89,79,0.99
2015070315.jpg,6,201,0,104,87,0.99
201507034.jpg,3,86,167,114,133,0.99
201507034.jpg,3,158,28,97,96,0.99
201507034.jpg,3,94,91,83,81,0.99
201507034.jpg,5,95,86,79,83,0.99
201507035.jpg,3,-7,80,297,243,0.99
201507038.jpg,3,6,-2,295,385,0.99
201507038.jpg,5,0,13,302,357,0.99
201507039.jpg,3,16,109,91,107,0.99
201507039.jpg,3,295,102,76,72,0.99
201507039.jpg,5,320,7,83,35,0.99
201507039.jpg,8,315,35,92,82,0.99
201507039.jpg,8,8,61,38,28,0.99
201507061.jpg,5,285,106,115,167,0.99
201507061.jpg,6,239,44,81,54,0.99
201507061.jpg,9,125,200,71,66,0.99
201507061.jpg,9,134,224,69,50,0.99
201507061.jpg,9,336,13,71,42,0.99
201507072.jpg,3,123,124,171,165,0.99
201507072.jpg,3,260,268,42,109,0.99
201507072.jpg,4,208,-3,49,58,0.99
201507072.jpg,5,33,125,74,66,0.99
201507072.jpg,5,-1,89,63,82,0.99
201507072.jpg,5,87,151,56,62,0.99
201507072.jpg,5,137,129,168,168,0.99
201507072.jpg,5,18,106,69,77,0.99
201507072.jpg,8,-18,182,198,166,0.99
201507081.jpg,5,108,138,82,96,0.99
201507081.jpg,5,88,183,50,62,0.99
201507081.jpg,5,184,123,56,73,0.99
201507104.jpg,2,206,82,59,70,0.99
201507104.jpg,3,150,154,46,35,0.99
201507104.jpg,5,261,73,47,68,0.99
201507104.jpg,5,216,149,143,136,0.99
201507104.jpg,5,45,122,110,82,0.99
201507104.jpg,5,209,84,52,64,0.99
201507104.jpg,5,265,70,41,43,0.99
201507161.jpg,3,0,225,52,43,0.99
201507161.jpg,3,270,207,41,24,0.99
201507161.jpg,4,21,149,49,37,0.99
201507161.jpg,4,185,163,36,29,0.99
201507161.jpg,4,76,158,48,25,0.99
201507161.jpg,4,46,184,89,48,0.99
201507161.jpg,4,67,252,73,46,0.99
201507161.jpg,5,254,226,26,27,0.99
201507161.jpg,5,0,219,57,53,0.99
201507161.jpg,5,75,159,48,23,0.99
201507161.jpg,5,266,146,25,33,0.99
201507161.jpg,6,129,129,56,38,0.99
201507161.jpg,6,232,215,30,25,0.99
201507161.jpg,8,55,175,71,54,0.99
201507161.jpg,8,128,177,51,27,0.99
201507161.jpg,8,67,246,71,51,0.99
201507161.jpg,8,21,148,48,41,0.99
2015071615.jpg,2,42,207,34,51,0.99
2015071615.jpg,9,74,141,47,57,0.99
2015071615.jpg,9,37,209,44,54,0.99
2015071615.jpg,9,198,122,39,14,0.99
2015071615.jpg,9,279,218,59,73,0.99
2015071615.jpg,9,196,130,40,17,0.99
2015071615.jpg,9,117,131,30,43,0.99
201507165.jpg,3,154,80,108,45,0.99
201507165.jpg,9,344,246,55,43,0.99
201507312.jpg,5,71,75,169,128,0.99
201507313.jpg,4,105,174,66,38,0.99
201507313.jpg,4,16,143,103,78,0.99
201507313.jpg,4,318,135,78,47,0.99
201507313.jpg,4,46,176,60,38,0.99
201507315.jpg,5,71,75,169,128,0.99
201508141.jpg,3,186,79,148,147,0.99
201508141.jpg,5,67,80,120,145,0.99
201508141.jpg,5,176,14,162,94,0.99
201508141.jpg,5,301,84,91,96,0.99
201508141.jpg,5,180,70,158,156,0.99
201508144.jpg,3,32,89,166,154,0.99
201508144.jpg,3,57,33,54,20,0.99
201508144.jpg,5,53,42,64,58,0.99
201508144.jpg,5,29,74,163,207,0.99
201508144.jpg,5,258,58,43,37,0.99
201508144.jpg,5,254,68,54,37,0.99
201508144.jpg,5,188,81,176,216,0.99
201508144.jpg,7,250,86,63,22,0.99
201508144.jpg,7,51,86,71,23,0.99
201508144.jpg,9,304,54,74,42,0.99
201508145.jpg,3,0,-4,394,302,0.99
201508145.jpg,3,172,190,65,44,0.99
201508145.jpg,5,11,3,381,287,0.99
201508146.jpg,5,2,6,396,285,0.99
201508148.jpg,9,64,25,331,256,0.99
201508171.jpg,5,-6,-2,337,305,0.99
2015081710.jpg,4,191,159,63,42,0.99
201508178.jpg,13,185,101,32,39,0.99
201508201.jpg,8,133,177,94,64,0.99
201508201.jpg,8,185,147,65,64,0.99
201508261.jpg,3,218,251,35,34,0.99
201508261.jpg,4,219,250,35,32,0.99
201508261.jpg,4,241,239,44,15,0.99
201508261.jpg,6,48,223,89,61,0.99
201508261.jpg,6,99,196,74,74,0.99
201508261.jpg,6,274,268,27,32,0.99
2015082612.jpg,5,43,102,125,144,0.99
201508263.jpg,4,7,201,153,96,0.99
201508263.jpg,4,215,143,50,46,0.99
201508263.jpg,4,153,159,73,54,0.99
201508263.jpg,4,-1,171,103,69,0.99
201508263.jpg,5,328,147,34,32,0.99
201508263.jpg,5,152,97,64,50,0.99
201508263.jpg,5,258,135,40,40,0.99
201508263.jpg,5,142,123,31,27,0.99
201508267.jpg,3,-3,190,95,104,0.99
201508267.jpg,5,-9,-2,275,146,0.99
201508267.jpg,13,-11,1,279,159,0.99
201508268.jpg,5,178,57,55,40,0.99
201508278.jpg,3,169,143,85,66,0.99
201508278.jpg,5,236,64,68,87,0.99
201508278.jpg,5,346,24,54,79,0.99
201508278.jpg,8,26,37,159,117,0.99
201508278.jpg,9,248,-3,38,44,0.99
2015090114.jpg,9,1,25,230,240,0.99
201509012.jpg,5,93,175,94,103,0.99
201509012.jpg,6,285,172,117,80,0.99
201509012.jpg,6,316,179,91,41,0.99
201509012.jpg,6,301,139,54,52,0.99
201509012.jpg,6,274,129,131,94,0.99
201509017.jpg,5,2,4,406,285,0.99
201509084.jpg,5,93,200,98,64,0.99
201509091.jpg,2,356,6,35,48,0.99
201509091.jpg,5,257,77,85,110,0.99
201509091.jpg,5,102,0,111,106,0.99
201509091.jpg,5,115,109,168,133,0.99
201509091.jpg,8,104,112,187,167,0.99
201509091.jpg,8,-2,173,125,119,0.99
201509101.jpg,5,188,183,36,44,0.99
201509101.jpg,5,-1,219,63,74,0.99
201509101.jpg,5,287,184,52,43,0.99
201509101.jpg,6,20,123,200,94,0.99
201509101.jpg,6,207,142,63,36,0.99
2015091012.jpg,4,283,173,39,26,0.99
2015091012.jpg,5,186,121,60,48,0.99
2015091013.jpg,6,274,117,91,96,0.99
2015091013.jpg,6,131,212,238,85,0.99
201509103.jpg,5,296,34,103,89,0.99
201509103.jpg,6,46,101,323,94,0.99
201509107.jpg,3,359,174,37,22,0.99
201509107.jpg,13,360,173,37,25,0.99
201509108.jpg,4,-17,106,294,194,0.99
201509113.jpg,8,139,105,123,84,0.99
201509236.jpg,5,126,93,169,172,0.99
201509284.jpg,4,20,106,268,236,0.99
201509285.jpg,5,169,124,70,48,0.99
201509285.jpg,5,269,190,101,52,0.99
201509303.jpg,4,0,55,292,186,0.99
201509303.jpg,5,292,195,107,104,0.99
201509303.jpg,5,0,55,292,186,0.99
201510013.jpg,5,93,184,81,64,0.99
201510013.jpg,5,244,234,96,68,0.99
201510013.jpg,5,172,190,104,83,0.99
201510051.jpg,2,315,149,47,30,0.99
201510051.jpg,3,205,253,37,38,0.99
201510051.jpg,4,205,68,43,21,0.99
201510051.jpg,4,49,101,63,23,0.99
201510051.jpg,5,225,182,46,95,0.99
201510051.jpg,5,50,77,47,24,0.99
201510054.jpg,4,56,124,124,114,0.99
201510054.jpg,5,242,228,45,54,0.99
201510054.jpg,5,17,108,31,27,0.99
201510054.jpg,8,79,156,192,131,0.99
201510054.jpg,8,228,157,137,97,0.99
201510054.jpg,8,52,137,168,127,0.99
201510054.jpg,8,318,154,41,28,0.99
201510065.jpg,2,249,192,50,43,0.99
201510065.jpg,5,277,238,38,46,0.99
201510065.jpg,5,296,109,30,29,0.99
201510065.jpg,5,339,70,42,65,0.99
201510065.jpg,5,165,225,33,28,0.99
201510065.jpg,5,312,237,37,35,0.99
201510065.jpg,5,293,60,34,46,0.99
201510065.jpg,5,247,192,41,42,0.99
201510065.jpg,5,239,233,50,48,0.99
201510065.jpg,5,17,246,37,22,0.99
201510065.jpg,5,175,167,34,31,0.99
201510065.jpg,9,128,139,36,14,0.99
201510065.jpg,9,56,190,23,10,0.99
201510261.jpg,5,85,65,58,43,0.99
201510261.jpg,5,220,170,26,28,0.99
201510261.jpg,5,293,203,16,25,0.99
201510261.jpg,13,83,62,61,47,0.99
201510306.jpg,3,181,106,151,133,0.99
201510306.jpg,5,-8,101,224,201,0.99
201511233.jpg,9,39,-18,364,307,0.99
201511233.jpg,9,32,-10,215,272,0.99
201511235.jpg,6,208,-6,121,70,0.99
201511235.jpg,6,110,-2,212,76,0.99
201511235.jpg,6,-4,168,163,121,0.99
201511235.jpg,6,247,-4,73,54,0.99
201511235.jpg,6,29,37,333,102,0.99
201511246.jpg,5,79,136,39,23,0.99
201511246.jpg,5,95,136,32,20,0.99
201511246.jpg,5,167,124,15,15,0.99
201511246.jpg,5,61,90,17,24,0.99
201511246.jpg,5,47,168,24,31,0.99
201511246.jpg,5,203,259,65,40,0.99
201511246.jpg,6,122,165,44,55,0.99
201511246.jpg,6,245,159,31,22,0.99
201511246.jpg,6,23,-5,386,86,0.99
201511246.jpg,6,301,124,42,31,0.99
201511246.jpg,6,30,225,213,73,0.99
201511246.jpg,6,164,171,45,49,0.99
201511246.jpg,6,177,143,28,24,0.99
201511246.jpg,6,263,161,33,22,0.99
201511246.jpg,6,-1,189,56,42,0.99
201511246.jpg,6,258,167,30,17,0.99
201511246.jpg,6,258,162,20,18,0.99
201511246.jpg,6,248,168,26,16,0.99
201511246.jpg,9,-6,225,70,37,0.99
201511263.jpg,3,119,57,48,19,0.99
201511263.jpg,3,200,152,90,100,0.99
201511263.jpg,3,291,151,54,44,0.99
201511263.jpg,5,202,144,90,99,0.99
201511263.jpg,7,289,147,55,50,0.99
201511292.jpg,5,-1,12,162,275,0.99
201511292.jpg,8,177,54,231,238,0.99
201511301.jpg,3,324,99,63,37,0.99
201511301.jpg,4,146,117,107,75,0.99
201511301.jpg,6,161,263,58,34,0.99
201511301.jpg,8,146,114,108,75,0.99
201511301.jpg,11,146,117,107,75,0.99
201512021.jpg,4,43,184,190,114,0.99
201512021.jpg,8,41,165,198,132,0.99
201512023.jpg,8,68,48,265,213,0.99
201512023.jpg,8,-3,60,211,149,0.99
201512023.jpg,8,-6,36,132,150,0.99
201512023.jpg,9,105,80,46,30,0.99
201601111.jpg,4,112,209,139,89,0.99
201601111.jpg,5,277,223,81,67,0.99
201601111.jpg,9,175,143,74,31,0.99
201601111.jpg,9,129,171,67,31,0.99
201601111.jpg,9,183,167,62,23,0.99
201601111.jpg,9,124,142,60,25,0.99
201601111.jpg,9,267,141,46,11,0.99
201601111.jpg,9,268,147,46,13,0.99
201601111.jpg,9,170,190,58,31,0.99
201601111.jpg,9,269,154,44,17,0.99
201601111.jpg,9,127,197,43,22,0.99
201601111.jpg,9,108,163,79,36,0.99
201601111.jpg,9,280,166,42,22,0.99
201601112.jpg,3,164,222,29,28,0.99
201601112.jpg,3,107,106,49,18,0.99
201601112.jpg,5,128,126,57,91,0.99
201601112.jpg,5,242,113,119,148,0.99
201601112.jpg,5,184,116,65,88,0.99
201601112.jpg,5,128,45,66,62,0.99
201601112.jpg,5,105,83,35,28,0.99
201601112.jpg,5,229,212,117,89,0.99
201601112.jpg,5,70,46,62,57,0.99
201601112.jpg,5,88,58,51,52,0.99
201601112.jpg,5,146,125,68,91,0.99
201601112.jpg,5,172,101,40,28,0.99
201601112.jpg,5,183,185,51,67,0.99
201601112.jpg,6,214,47,104,74,0.99
201601112.jpg,6,213,72,54,53,0.99
201601143.jpg,13,17,6,366,317,0.99
201601144.jpg,2,1,0,36,33,0.99
201601144.jpg,3,141,79,115,134,0.99
201601144.jpg,5,1,-3,37,37,0.99
201601203.jpg,4,-2,116,329,180,0.99
201601204.jpg,4,-5,87,409,213,0.99
201601204.jpg,5,5,84,386,204,0.99
201601293.jpg,3,125,109,139,86,0.99
201601293.jpg,5,125,111,140,85,0.99
201601294.jpg,3,33,36,249,147,0.99
201601294.jpg,5,40,36,232,145,0.99
201602011.jpg,9,281,161,52,24,0.99
201602011.jpg,9,249,137,23,13,0.99
2016020112.jpg,6,177,241,54,31,0.99
2016020112.jpg,6,0,185,201,105,0.99
2016020114.jpg,6,-5,171,48,45,0.99
2016020116.jpg,3,161,65,167,157,0.99
2016020116.jpg,3,37,105,137,130,0.99
2016020116.jpg,5,45,108,135,129,0.99
201602017.jpg,3,97,36,234,270,0.99
201602017.jpg,5,87,40,265,279,0.99
201602017.jpg,5,4,24,139,191,0.99
201602019.jpg,5,84,134,122,110,0.99
201602021.jpg,5,105,98,65,66,0.99
201602021.jpg,5,272,124,46,35,0.99
201602021.jpg,5,306,149,50,35,0.99
201602021.jpg,6,220,143,48,30,0.99
201602021.jpg,6,4,120,46,70,0.99
201602031.jpg,10,-10,55,395,208,0.99
201602031.jpg,11,-8,31,373,232,0.99
201602035.jpg,4,42,31,273,271,0.99
201602035.jpg,8,55,40,257,255,0.99
201602037.jpg,2,107,114,60,70,0.99
201602037.jpg,4,50,64,313,228,0.99
201602037.jpg,4,47,91,53,52,0.99
201602037.jpg,4,43,70,94,95,0.99
201602037.jpg,5,107,114,60,70,0.99
201602042.jpg,3,0,63,301,298,0.99
201602042.jpg,5,-4,52,301,318,0.99
201602191.jpg,2,-3,104,151,102,0.99
201602191.jpg,5,46,-6,341,312,0.99
201602252.jpg,5,64,99,135,157,0.99
201603101.jpg,3,120,193,79,77,0.99
201603101.jpg,3,67,190,61,56,0.99
201603101.jpg,3,216,118,186,185,0.99
201603101.jpg,4,195,54,152,86,0.99
201603101.jpg,5,217,134,184,183,0.99
201603101.jpg,8,177,42,172,108,0.99
201603102.jpg,5,268,95,62,101,0.99
201603102.jpg,5,267,136,53,62,0.99
201603102.jpg,6,177,228,39,40,0.99
201603181.jpg,3,108,112,143,76,0.99
201603181.jpg,3,95,79,247,121,0.99
201603232.jpg,3,73,79,177,141,0.99
201603232.jpg,6,219,253,129,49,0.99
201603236.jpg,5,134,100,147,99,0.99
201603236.jpg,5,128,193,34,43,0.99
201603236.jpg,7,130,213,32,21,0.99
201603236.jpg,8,-10,91,156,111,0.99
201603236.jpg,8,-1,0,138,86,0.99
201603236.jpg,8,122,-1,108,68,0.99
201603236.jpg,8,57,3,148,75,0.99
201604071.jpg,5,47,84,343,158,0.99
201604071.jpg,6,49,94,358,143,0.99
201604274.jpg,5,38,58,339,242,0.99
201604274.jpg,5,354,0,43,26,0.99
201605018.jpg,3,333,88,56,25,0.99
201605018.jpg,5,104,87,255,167,0.99
201605018.jpg,5,333,92,55,22,0.99
201605018.jpg,6,229,7,88,58,0.99
201605018.jpg,8,338,115,59,44,0.99
2016050216.jpg,5,43,18,306,172,0.99
2016050216.jpg,5,7,83,324,139,0.99
2016050218.jpg,9,-3,124,106,161,0.99
2016050218.jpg,9,85,84,143,157,0.99
2016050218.jpg,9,218,119,133,163,0.99
2016050218.jpg,9,65,63,63,116,0.99
201605022.jpg,9,167,132,203,60,0.99
201605022.jpg,9,201,63,115,42,0.99
201605022.jpg,9,41,58,140,53,0.99
201605022.jpg,9,177,156,172,44,0.99
201605022.jpg,9,42,99,141,36,0.99
201605022.jpg,9,202,102,126,31,0.99
201605022.jpg,9,182,174,158,40,0.99
2016050220.jpg,5,140,104,103,138,0.99
2016050220.jpg,5,63,145,93,134,0.99
2016050220.jpg,5,144,218,76,85,0.99
2016050220.jpg,5,95,1,72,84,0.99
2016050220.jpg,5,246,25,79,112,0.99
2016050220.jpg,5,309,34,44,46,0.99
2016050220.jpg,5,14,62,97,105,0.99
2016050220.jpg,5,100,45,68,54,0.99
2016050220.jpg,5,232,190,143,108,0.99
2016050220.jpg,6,238,192,117,105,0.99
2016050220.jpg,7,104,57,66,45,0.99
2016050221.jpg,4,153,148,225,156,0.99
2016050221.jpg,6,-6,129,103,138,0.99
2016050221.jpg,6,144,138,230,164,0.99
2016050221.jpg,9,98,141,67,56,0.99
2016050224.jpg,6,1,15,405,280,0.99
201605031.jpg,5,0,48,391,232,0.99
